additions,additions_avg,additions_max,change_set_avg,change_set_max,code_churn_avg,code_churn_count,code_churn_max,commit,commits_count,committed_at,contributors_count,deletions,deletions_avg,deletions_max,failure_prone,filepath,highest_contributor_experience,hunks_median,minor_contributors_count
0.0,0.0,0.0,4.0,83.0,0.0,0.0,0.0,d40e908e16752e839fac5e7c96b0cd78b51521a9,0.0,2015-01-11 12:45:52+08:00,0.0,0.0,0.0,0.0,0.0,pyspider\\database\\mysql\\__init__.py,0.0,0.0,0.0
0.0,0.0,0.0,4.0,83.0,0.0,0.0,0.0,d40e908e16752e839fac5e7c96b0cd78b51521a9,0.0,2015-01-11 12:45:52+08:00,0.0,0.0,0.0,0.0,0.0,pyspider\\webui\\task.py,0.0,0.0,0.0
0.0,0.0,0.0,4.0,83.0,0.0,0.0,0.0,d40e908e16752e839fac5e7c96b0cd78b51521a9,0.0,2015-01-11 12:45:52+08:00,0.0,0.0,0.0,0.0,0.0,tests\\test_scheduler.py,0.0,0.0,0.0
0.0,0.0,0.0,4.0,83.0,0.0,0.0,0.0,d40e908e16752e839fac5e7c96b0cd78b51521a9,0.0,2015-01-11 12:45:52+08:00,0.0,0.0,0.0,0.0,0.0,pyspider\\webui\\bench_test.py,0.0,0.0,0.0
0.0,0.0,0.0,4.0,83.0,0.0,0.0,0.0,d40e908e16752e839fac5e7c96b0cd78b51521a9,0.0,2015-01-11 12:45:52+08:00,0.0,0.0,0.0,0.0,0.0,pyspider\\webui\\app.py,0.0,0.0,0.0
0.0,0.0,0.0,4.0,83.0,0.0,0.0,0.0,d40e908e16752e839fac5e7c96b0cd78b51521a9,0.0,2015-01-11 12:45:52+08:00,0.0,0.0,0.0,0.0,0.0,pyspider\\database\\mysql\\taskdb.py,0.0,0.0,0.0
0.0,0.0,0.0,4.0,83.0,0.0,0.0,0.0,d40e908e16752e839fac5e7c96b0cd78b51521a9,0.0,2015-01-11 12:45:52+08:00,0.0,0.0,0.0,0.0,0.0,pyspider\\database\\mysql\\resultdb.py,0.0,0.0,0.0
0.0,0.0,0.0,4.0,83.0,0.0,0.0,0.0,d40e908e16752e839fac5e7c96b0cd78b51521a9,0.0,2015-01-11 12:45:52+08:00,0.0,0.0,0.0,0.0,0.0,pyspider\\database\\sqlalchemy\\__init__.py,0.0,0.0,0.0
0.0,0.0,0.0,4.0,83.0,0.0,0.0,0.0,d40e908e16752e839fac5e7c96b0cd78b51521a9,0.0,2015-01-11 12:45:52+08:00,0.0,0.0,0.0,0.0,0.0,pyspider\\database\\base\\taskdb.py,0.0,0.0,0.0
0.0,0.0,0.0,4.0,83.0,0.0,0.0,0.0,d40e908e16752e839fac5e7c96b0cd78b51521a9,0.0,2015-01-11 12:45:52+08:00,0.0,0.0,0.0,0.0,0.0,pyspider\\libs\\pprint.py,0.0,0.0,0.0
0.0,0.0,0.0,4.0,83.0,0.0,0.0,0.0,d40e908e16752e839fac5e7c96b0cd78b51521a9,0.0,2015-01-11 12:45:52+08:00,0.0,0.0,0.0,0.0,0.0,pyspider\\libs\\utils.py,0.0,0.0,0.0
0.0,0.0,0.0,4.0,83.0,0.0,0.0,0.0,d40e908e16752e839fac5e7c96b0cd78b51521a9,0.0,2015-01-11 12:45:52+08:00,0.0,0.0,0.0,0.0,0.0,pyspider\\processor\\__init__.py,0.0,0.0,0.0
0.0,0.0,0.0,4.0,83.0,0.0,0.0,0.0,d40e908e16752e839fac5e7c96b0cd78b51521a9,0.0,2015-01-11 12:45:52+08:00,0.0,0.0,0.0,0.0,0.0,pyspider\\processor\\project_module.py,0.0,0.0,0.0
0.0,0.0,0.0,4.0,83.0,0.0,0.0,0.0,d40e908e16752e839fac5e7c96b0cd78b51521a9,0.0,2015-01-11 12:45:52+08:00,0.0,0.0,0.0,0.0,0.0,pyspider\\database\\mongodb\\resultdb.py,0.0,0.0,0.0
0.0,0.0,0.0,4.0,83.0,0.0,0.0,0.0,d40e908e16752e839fac5e7c96b0cd78b51521a9,0.0,2015-01-11 12:45:52+08:00,0.0,0.0,0.0,0.0,0.0,pyspider\\libs\\url.py,0.0,0.0,0.0
